0.002,-0.394562,-0.196738,0.000398398,0.882741,-0.375234,-0.0132419,-0.0485041,0.828307,7.77982e-19,-0.290959,-0.000633305,0.623254,-0.00270161,-0.649004,0.00286435,0.75179,-0.372533,0.635762,-0.0513684,0.0765171,0.0650614,-0.238298,-0.0357026,-0.278053,0,0.0339291,0,0.0075398
0.004,-0.215436,-0.259713,-0.000228494,0.954185,-0.211946,-0.393018,0.000398171,0.943929,5.40633e-19,-0.290408,-0.000633304,0.623804,-0.00619159,-0.583007,0.00223768,0.747518,-0.205754,0.189989,-0.00183951,0.196411,0.0650614,-0.238298,-0.0357026,-0.278053,0,0.0678578,0,0.0150795
0.006,-0.31538,0.100227,-0.14617,0.941288,-0.215436,-0.108971,-0.000236129,0.939457,4.63668e-19,-0.289009,-0.000640711,0.624155,-0.00592786,-0.663954,0.00183034,0.743321,-0.209508,0.554984,-0.00206647,0.196136,0.265477,-0.617815,0.255364,-0.245572,0,0.101785,0,0.022619
0.008,-0.151518,0.131435,-0.137905,0.832743,-0.099893,-0.0564087,-0.239675,0.866987,1.58917e-19,-0.28956,-0.000640712,0.623605,-0.00881394,-0.586731,0.0014087,0.743022,-0.0910791,0.530322,-0.241083,0.123965,0.362956,-0.566531,0.0509817,-0.116267,0,0.135712,0,0.0301581
0.01,0.0855536,0.273779,-0.0869391,0.949168,-0.118648,-0.195021,-0.156147,0.836499,3.33305e-19,-0.290253,-0.000637146,0.623429,-0.0112937,-0.300598,0.0070704,0.744791,-0.107354,0.105577,-0.163217,0.0917076,-0.0504067,-0.591205,-0.0761172,-0.262323,0,0.169636,0,0.0376969
0.012,-0.385638,1.09016,-0.0159766,0.94453,-0.312551,0.0755938,0.0818325,0.911121,1.93429e-19,-0.291652,-0.000629737,0.623079,-0.00734213,0.323906,0.00522978,0.749103,-0.305209,-0.248312,0.0766027,0.162019,0.10367,-0.961416,0.115805,-0.229348,0,0.203558,0,0.0452351
0.014,-0.0829352,0.940004,-0.0980218,0.832949,-0.203021,1.0761,-0.184742,0.847613,4.30779e-19,-0.292202,-0.000629738,0.622528,-0.00701762,0.270725,0.00383015,0.754438,-0.196004,0.805377,-0.188572,0.0931744,-0.135854,-0.319526,-0.0604345,-0.0827029,0,0.237477,0,0.0527726
0.016,-0.0727934,0.587006,0.0840179,0.856296,-0.0829356,0.511771,0.257756,0.762957,-7.32212e-20,-0.292908,-0.000625899,0.622353,-0.00684606,0.471289,-0.00337344,0.759385,-0.0760895,0.0404817,0.261129,0.00357232,-0.155795,0.47533,0.272626,-0.138517,0,0.271392,0,0.0603094
0.018,-0.499651,0.705651,-0.179919,0.92013,-0.288282,0.17917,-0.328768,0.829899,-7.25293e-21,-0.293601,-0.000622329,0.622178,-0.00342288,0.592957,0.00361654,0.763987,-0.284859,-0.413788,-0.332385,0.0659125,0.273791,0.277698,-0.0110995,-0.173733,0,0.305304,0,0.0678454
0.02,-0.0016813,1.19173,-0.184186,0.891341,-0.101547,0.235354,-0.122893,0.851759,-1.89581e-19,-0.295694,-0.000611348,0.621652,-0.00660742,0.835137,0.00861187,0.77045,-0.0949397,-0.599783,-0.131505,0.081309,0.0676899,-0.468079,0.121456,-0.088158,0,0.339212,0,0.0753804
0.022,-0.508475,1.11097,0.0791861,0.911816,-0.399786,1.31545,0.0780753,0.816311,2.47689e-19,-0.294307,-0.000618492,0.622002,-0.00329753,0.466342,-0.00577536,0.772456,-0.396489,0.849111,0.0838507,0.0438548,0.291688,-0.0532401,0.0904742,-0.110028,0,0.373114,0,0.0829143
