0.002,-0.0606556,0.134264,-0.169604,0.424182,-0.063498,0.0561603,-0.168455,0.416547,3.92127e-19,-0.220238,-0.00026973,0.0993007,0.0114705,0.276302,0.00800098,0.266924,-0.0749685,-0.220141,-0.176456,0.149623,-0.198081,-0.0669396,0.0242827,-0.265282,0,0.0339291,0,0.0075398
0.004,0.546658,0.363852,0.0852187,0.466276,0.552937,0.0184986,0.0926659,0.450683,2.10328e-18,-0.220623,-0.000267711,0.0992522,0.00519164,0.553412,0.000555772,0.267389,0.547745,-0.534913,0.0921101,0.183294,-0.0467659,0.284069,0.205755,-0.230736,0,0.0678578,0,0.0150795
0.006,-0.0311764,0.360332,-0.0645922,0.47427,-0.0340623,0.295993,-0.0653024,0.451197,2.10328e-18,-0.220623,-0.000267711,0.0992522,0.00807752,0.515965,0.00126602,0.267842,-0.0421398,-0.219972,-0.0665684,0.183355,0.131998,0.372591,0.130068,-0.230075,0,0.101785,0,0.022619
0.008,0.151227,0.366267,-0.0640689,0.482185,0.151441,0.258546,-0.0645933,0.451652,2.10328e-18,-0.220623,-0.000267711,0.0992522,0.00786382,0.487974,0.00179041,0.268217,0.143577,-0.229428,-0.0663837,0.183435,-0.377656,0.49068,0.0362419,-0.229533,0,0.135712,0,0.0301581
0.01,-0.0615939,0.564149,-0.0635193,0.440845,-0.06426,0.0124381,-0.0640662,0.400646,-1.21196e-19,-0.221538,-0.000263886,0.0990032,0.01053,0.869134,0.00234117,0.27047,-0.07479,-0.856696,-0.0664074,0.130176,0.103901,0.372738,0.110827,-0.17215,0,0.169636,0,0.0376969
0.012,0.333211,0.669418,-0.0632892,0.432245,0.336511,0.557413,-0.0635204,0.386105,-1.21196e-19,-0.221538,-0.000263886,0.0990032,0.00723015,0.777581,0.00257244,0.271375,0.329281,-0.220168,-0.0660929,0.11473,-0.238557,0.365643,0.110255,-0.154745,0,0.203558,0,0.0452351
0.014,0.365647,0.685647,0.0241197,0.473443,0.366083,0.357026,0.0302165,0.421202,2.98225e-19,-0.221771,-0.00026187,0.0991069,0.0067942,0.868492,-0.00352235,0.270947,0.359289,-0.511466,0.0337389,0.150256,0.297283,0.618903,0.111011,-0.201215,0,0.237477,0,0.0527726
0.016,0.180082,0.747829,-0.137081,0.482808,0.183031,0.420489,-0.144644,0.420471,-6.0163e-19,-0.222302,-0.000260061,0.0989063,0.00384588,0.923909,0.00404243,0.272774,0.179185,-0.50342,-0.148687,0.147697,-0.199569,0.395372,0.110936,-0.195274,0,0.271392,0,0.0603094
0.018,-0.0325996,0.789427,0.0252538,0.491179,-0.0354046,0.448901,0.0316845,0.422451,-1.91523e-19,-0.222687,-0.000258047,0.0988579,0.00665081,0.958746,-0.00238619,0.273608,-0.0420554,-0.509845,0.0340707,0.148843,-0.0478722,0.526507,0.0173566,-0.246234,0,0.305304,0,0.0678454
0.02,0.149959,0.818889,-0.136058,0.499463,0.150018,0.456593,-0.14351,0.423286,-6.48384e-19,-0.223065,-0.000256237,0.0988094,0.00659192,0.981451,0.00506813,0.274357,0.143426,-0.524858,-0.148578,0.148929,-0.227182,0.555418,0.185627,-0.103708,0,0.339212,0,0.0753804
0.022,-0.0627344,0.844236,-0.0611021,0.406261,-0.0655285,0.560974,-0.0607987,0.321666,2.09664e-19,-0.223217,-0.000256236,0.0986573,0.00938599,0.891447,0.00476479,0.275885,-0.0749144,-0.330473,-0.0655635,0.0457819,0.103442,1.0422,0.120292,-0.23338,0,0.373114,0,0.0829143
0.024,0.119285,0.709345,-0.067576,0.533542,0.119883,0.253535,-0.0611012,0.442608,6.19771e-19,-0.223602,-0.000254223,0.0986088,0.00878871,0.939861,-0.00170799,0.276323,0.111094,-0.686326,-0.0593932,0.166286,-0.0483387,0.550486,0.20109,-0.136911,0,0.407012,0,0.090447
0.026,0.33155,0.826617,-0.153893,0.506069,0.334774,0.356406,-0.16108,0.409111,1.72223e-19,-0.223829,-0.000252412,0.0987125,0.00556528,0.968942,0.00548066,0.275406,0.329208,-0.612535,-0.166561,0.133704,0.130934,0.457971,0.126709,-0.12594,0,0.440903,0,0.0979785
0.028,0.149048,0.853156,-0.166646,0.463743,0.148934,0.358032,-0.172138,0.356758,5.7341e-19,-0.22436,-0.000250599,0.0985119,0.00567975,0.988747,0.0109743,0.276682,0.143254,-0.630715,-0.183112,0.0800758,-0.0207359,0.608526,-0.173013,-0.160108,0,0.474788,0,0.105509
